3,18,0,0,6.75,0,0
3,30,0,0,6.95,1,0
3,47,1,0,7,1,0
3,13,0,0,7.2292,1,0
3,18,0,0,7.2292,1,0
3,38,0,0,7.2292,1,0
3,29881,0,0,7.2292,1,0
3,22,0,0,7.25,1,0
3,18.5,0,0,7.2833,0,0
3,18,0,0,7.4958,1,0
3,23,0,0,7.55,1,0
3,29881,0,0,7.55,0,0
3,30,0,0,7.6292,0,0
3,29881,0,0,7.6292,0,0
3,16,0,0,7.65,1,0
3,21,0,0,7.65,1,0
3,29881,0,0,7.7208,1,0
3,16,0,0,7.7333,1,0
3,17,0,0,7.7333,0,0
3,29881,0,0,7.7333,1,0
3,29881,0,0,7.7333,1,0
3,29881,0,0,7.7375,1,0
3,16,0,0,7.75,1,0
3,21,0,0,7.75,0,0
3,22,0,0,7.75,1,0
3,22,0,0,7.75,1,0
3,24,0,0,7.75,0,0
3,24,0,0,7.75,1,0
3,30.5,0,0,7.75,0,0
3,35,0,0,7.75,0,0
3,37,0,0,7.75,0,0
3,45,0,0,7.75,0,0
3,29881,0,0,7.75,0,0
3,29881,0,0,7.75,0,0
3,29881,0,0,7.75,0,0
3,29881,0,0,7.75,0,0
3,29881,0,0,7.75,0,0
3,29881,0,0,7.75,1,0
3,29881,0,0,7.75,1,0
3,29881,0,0,7.75,1,0
3,29881,0,0,7.75,1,0
3,29881,0,0,7.75,1,0
3,29881,0,0,7.75,1,0
3,29881,0,0,7.75,1,0
3,29881,0,0,7.75,1,0
3,29881,0,2,7.75,0,0
3,29881,0,0,7.7792,1,0
3,29881,0,0,7.7875,1,0
3,29881,0,0,7.8292,1,0
3,14,0,0,7.8542,0,0
3,20,0,0,7.8542,0,0
3,23,0,0,7.8542,1,0
3,26,0,0,7.8542,1,0
3,31,0,0,7.8542,0,0
3,19,1,0,7.8542,1,0
3,18,0,0,7.8792,0,0
3,19,0,0,7.8792,1,0
3,27,0,0,7.8792,0,0
3,29881,0,0,7.8792,0,0
3,29881,0,0,7.8792,1,0
3,29881,0,0,7.8792,1,0
3,29881,0,0,7.8792,1,0
3,28,0,0,7.8958,0,0
3,15,0,0,8.0292,1,0
3,18,0,0,8.05,1,0
3,23,0,0,8.05,1,0
3,29881,0,0,8.05,0,0
3,29881,0,0,8.05,0,0
3,29881,0,0,8.05,1,0
3,29881,0,0,8.05,1,0
3,29881,0,0,8.1125,0,0
3,29881,0,0,8.1375,0,0
3,16,1,1,8.5167,1,0
3,20,0,0,8.6625,0,0
3,21,0,0,8.6625,0,0
3,23,0,0,8.6625,0,0
3,30,0,0,8.6625,0,0
3,22,2,0,8.6625,0,0
3,31,0,0,8.6833,1,0
3,24,0,0,8.85,0,0
3,22,0,0,8.9625,1,0
3,18,0,1,9.35,1,0
3,37,0,0,9.5875,0,0
3,63,0,0,9.5875,1,0
3,22,0,0,9.8375,0,0
3,18,0,0,9.8417,1,0
3,2,0,1,10.4625,0,0
3,29,1,1,10.4625,0,0
2,17,0,0,10.5,1,0
2,21,0,0,10.5,1,0
2,22,0,0,10.5,1,0
2,27,0,0,10.5,1,0
2,29,0,0,10.5,1,0
2,34,0,0,10.5,1,0
2,50,0,0,10.5,1,0
2,50,0,0,10.5,1,0
2,57,0,0,10.5,0,0
3,22,0,0,10.5167,0,0
3,1,1,1,11.1333,1,0
3,27,0,2,11.1333,1,0
3,14,1,0,11.2417,1,0
2,17,0,0,12,1,0
3,1,1,1,12.1833,0,0
3,36,0,2,12.1833,0,0
3,2,0,1,12.2875,1,0
3,22,1,1,12.2875,1,0
2,30,0,0,12.35,1,0
2,29881,0,0,12.35,1,0
2,28,0,0,12.65,1,0
2,19,0,0,13,1,0
2,24,0,0,13,0,0
2,24,0,0,13,1,0
2,28,0,0,13,1,0
2,28,0,0,13,1,0
2,30,0,0,13,0,0
2,30,0,0,13,1,0
2,32,0,0,13,1,0
2,32.5,0,0,13,1,0
2,34,0,0,13,1,0
2,36,0,0,13,1,0
2,36,0,0,13,1,0
2,38,0,0,13,0,0
2,40,0,0,13,1,0
2,42,0,0,13,1,0
2,18,1,1,13,0,0
2,18,0,2,13,1,0
3,4,0,1,13.4167,1,0
2,26,0,0,13.5,1,0
2,45,0,0,13.5,1,0
2,23,0,0,13.7917,1,0
2,27,1,0,13.8583,1,0
2,30,1,0,13.8583,1,0
3,22,1,0,13.9,1,0
3,45,1,0,14.1083,1,0
3,28,1,1,14.4,0,0
3,14.5,1,0,14.4542,0,0
3,15,1,0,14.4542,1,0
3,29881,1,0,14.4542,0,0
3,29881,1,0,14.4542,0,0
3,18,0,1,14.4542,0,0
3,45,0,1,14.4542,0,0
3,17,0,0,14.4583,0,0
3,29881,1,0,14.4583,0,0
3,29881,0,0,14.5,0,0
3,47,1,0,14.5,0,0
2,24,0,2,14.5,1,0
3,9,1,1,15.2458,0,0
3,9,1,1,15.2458,1,0
3,29,0,2,15.2458,1,0
3,29881,0,2,15.2458,0,0
3,29881,0,2,15.2458,1,0
3,29881,0,0,15.5,1,0
3,29881,1,0,15.5,0,0
3,29881,1,0,15.5,1,0
3,29881,1,0,15.5,1,0
3,29881,1,0,15.5,1,0
3,32,1,1,15.5,0,0
3,30,1,0,15.55,0,0
3,19,1,1,15.7417,1,0
3,1,0,2,15.7417,1,0
2,12,0,0,15.75,1,0
2,40,0,0,15.75,1,0
3,24,1,0,15.85,1,0
3,33,3,0,15.85,1,0
3,36,0,2,15.9,1,0
2,55,0,0,16,1,0
3,19,1,0,16.1,0,0
3,26,1,0,16.1,0,0
3,29881,1,0,16.1,1,0
3,29881,1,0,16.1,1,0
3,17,0,1,16.1,1,0
3,1,1,1,16.7,1,0
3,4,1,1,16.7,1,0
3,24,0,2,16.7,1,0
3,36,1,0,17.4,1,0
3,18,1,0,17.8,0,0
3,31,1,0,18,0,0
3,18,2,0,18,0,0
2,24,2,3,18.75,1,0
3,0.75,2,1,19.2583,1,0
3,0.75,2,1,19.2583,1,0
3,5,2,1,19.2583,1,0
3,24,0,3,19.2583,1,0
2,13,0,1,19.5,1,0
2,41,0,1,19.5,1,0
3,2,1,1,20.2125,0,0
3,41,0,2,20.2125,0,0
3,35,1,1,20.25,1,0
2,22,0,0,21,0,0
2,31,0,0,21,1,0
2,31,0,0,21,1,0
2,35,0,0,21,1,0
2,29881,0,0,21,0,0
2,27,1,0,21,0,0
2,30,3,0,21,1,0
2,21,0,1,21,1,0
3,29881,1,1,22.3583,1,0
3,29881,0,2,22.3583,1,0
2,18,0,1,23,1,0
2,34,0,1,23,1,0
2,4,1,1,23,1,0
2,20,2,1,23,1,0
2,29,0,2,23,1,0
2,54,1,3,23,1,0
3,29881,2,0,23.25,1,0
3,29881,2,0,23.25,1,0
3,29881,1,2,23.45,0,0
3,29881,1,2,23.45,0,0
2,28,1,0,24,1,0
3,29881,1,0,24.15,1,0
3,30,1,1,24.15,0,0
3,10,0,2,24.15,0,0
3,29881,3,1,25.4667,0,0
3,29881,3,1,25.4667,0,0
3,29881,3,1,25.4667,0,0
3,29881,0,4,25.4667,0,0
1,55,2,0,25.7,1,0
1,48,0,0,25.9292,1,0
1,49,0,0,25.9292,1,0
2,19,0,0,26,1,0
2,19,1,0,26,1,0
2,20,1,0,26,1,0
2,24,1,0,26,1,0
2,28,1,0,26,1,0
2,29,1,0,26,0,0
2,29,1,0,26,1,0
2,29,1,0,26,1,0
2,29,1,0,26,1,0
2,36,1,0,26,1,0
2,42,1,0,26,1,0
2,44,1,0,26,0,0
2,60,1,0,26,0,0
2,25,0,1,26,1,0
2,50,0,1,26,1,0
2,2,1,1,26,1,0
2,8,1,1,26,1,0
2,26,1,1,26,0,0
2,33,0,2,26,1,0
2,31,1,1,26.25,1,0
2,45,1,1,26.25,1,0
2,7,0,2,26.25,1,0
2,8,0,2,26.25,1,0
1,19,0,2,26.2833,1,0
1,21,0,0,26.55,1,0
1,58,0,0,26.55,1,0
1,64,1,1,26.55,1,0
2,24,2,1,27,1,0
1,53,0,0,27.4458,1,0
1,33,0,0,27.7208,1,0
1,44,0,0,27.7208,1,0
1,55,0,0,27.7208,1,0
1,29881,0,0,27.7208,1,0
2,24,1,0,27.7208,1,0
2,0.9167,1,2,27.75,1,0
2,5,1,2,27.75,1,0
2,33,1,2,27.75,1,0
3,2,3,2,27.9,0,0
3,9,3,2,27.9,0,0
3,45,1,4,27.9,0,0
1,50,0,0,28.7125,0,0
2,22,1,1,29,1,0
1,19,0,0,30,1,0
2,25,1,1,30,1,0
2,45,0,2,30,1,0
2,14,1,0,30.0708,1,0
1,30,0,0,31,1,0
3,5,4,2,31.3875,1,0
3,38,1,5,31.3875,1,0
1,36,0,0,31.6792,0,0
1,29881,0,0,31.6833,1,0
2,34,1,1,32.5,1,0
2,29881,0,0,33,1,0
2,6,0,1,33,1,0
2,20,0,0,36.75,1,0
2,48,0,2,36.75,1,0
2,24,1,1,37.0042,1,0
2,40,1,1,39,1,0
2,4,2,1,39,1,0
2,12,2,1,39,1,0
2,15,0,2,39,1,0
2,36,0,3,39,1,0
1,16,0,1,39.4,1,0
1,51,0,1,39.4,1,0
1,48,1,0,39.6,1,0
3,22,0,0,39.6875,0,0
3,41,0,5,39.6875,0,0
2,1,1,2,41.5792,1,0
2,3,1,2,41.5792,1,0
2,22,1,2,41.5792,1,0
3,10,5,2,46.9,0,0
3,16,5,2,46.9,0,0
3,43,1,6,46.9,0,0
1,22,0,2,49.5,1,0
1,24,0,0,49.5042,1,0
1,53,2,0,51.4792,1,0
1,59,2,0,51.4792,1,0
1,29881,1,0,51.8625,1,0
1,35,1,0,52,1,0
1,29881,1,0,52,1,0
1,27,1,2,52,1,0
1,45,1,0,52.5542,1,0
1,47,1,1,52.5542,1,0
1,18,1,0,53.1,1,0
1,33,1,0,53.1,1,0
1,35,1,0,53.1,1,0
1,22,0,1,55,1,0
1,29881,0,1,55,1,0
1,25,1,0,55.4417,1,0
1,43,1,0,55.4417,1,0
1,39,1,0,55.9,1,0
1,30,0,0,56.9292,1,0
1,17,1,0,57,1,0
1,35,1,0,57.75,1,0
1,16,0,1,57.9792,1,0
1,44,0,1,57.9792,1,0
1,54,1,0,59.4,1,0
1,22,0,1,59.4,1,0
1,45,0,1,59.4,1,0
1,18,1,0,60,1,0
1,22,0,1,61.9792,1,0
1,45,0,1,63.3583,1,0
2,24,1,2,65,1,0
2,24,1,2,65,1,0
2,48,1,2,65,1,0
1,22,1,0,66.6,1,0
1,24,0,0,69.3,1,0
1,24,0,0,69.3,1,0
3,29881,8,2,69.55,0,0
3,29881,8,2,69.55,0,0
3,29881,8,2,69.55,0,0
3,29881,8,2,69.55,0,0
3,29881,1,9,69.55,0,0
1,36,0,2,71,1,0
1,38,1,0,71.2833,1,0
1,60,1,0,75.25,1,0
1,32,0,0,76.2917,1,0
1,60,0,0,76.2917,1,0
1,49,1,0,76.7292,1,0
1,21,0,0,77.9583,1,0
1,51,1,0,77.9583,1,0
1,63,1,0,77.9583,1,0
1,52,1,0,78.2667,1,0
1,54,1,0,78.2667,1,0
1,26,0,0,78.85,1,0
1,76,1,0,78.85,1,0
1,29881,0,0,79.2,1,0
1,48,1,1,79.2,1,0
1,39,1,1,79.65,1,0
1,18,0,2,79.65,1,0
1,38,0,0,80,1,0
1,62,0,0,80,1,0
1,54,1,1,81.8583,1,0
1,29881,1,0,82.1708,1,0
1,23,1,0,82.2667,1,0
1,24,0,0,83.1583,1,0
1,23,0,1,83.1583,1,0
1,56,0,1,83.1583,1,0
1,39,1,1,83.1583,1,0
1,64,0,2,83.1583,1,0
1,16,0,0,86.5,1,0
1,30,0,0,86.5,1,0
1,33,0,0,86.5,1,0
1,29881,1,0,89.1042,1,0
1,33,1,0,90,1,0
1,35,1,0,90,1,0
1,37,1,0,90,1,0
1,19,1,0,91.0792,1,0
1,30,0,0,93.5,1,0
1,52,1,1,93.5,1,0
1,39,0,0,108.9,1,0
1,17,1,0,108.9,1,0
1,29881,0,0,110.8833,1,0
1,39,1,1,110.8833,1,0
1,14,1,2,120,1,0
1,36,1,2,120,1,0
1,29881,1,0,133.65,1,0
1,31,0,0,134.5,1,0
1,41,0,0,134.5,1,0
1,40,1,1,134.5,1,0
1,35,0,0,135.6333,1,0
1,36,0,0,135.6333,1,0
1,55,0,0,135.6333,1,0
1,26,1,0,136.7792,1,0
1,58,0,0,146.5208,1,0
1,29881,1,0,146.5208,1,0
1,22,0,0,151.55,1,0
1,33,0,0,151.55,1,0
1,2,1,2,151.55,0,0
1,25,1,2,151.55,0,0
1,40,0,0,153.4625,1,0
1,58,0,1,153.4625,1,0
1,30,0,0,164.8667,1,0
1,45,1,1,164.8667,1,0
1,31,0,2,164.8667,1,0
1,29,0,0,211.3375,1,0
1,39,0,0,211.3375,1,0
1,15,0,1,211.3375,1,0
1,43,0,1,211.3375,1,0
1,35,0,0,211.5,1,0
1,50,1,1,211.5,1,0
1,29,0,0,221.7792,1,0
1,63,1,0,221.7792,0,0
1,50,0,1,247.5208,1,0
1,27,1,1,247.5208,1,0
1,23,3,2,263,1,0
1,24,3,2,263,1,0
1,28,3,2,263,1,0
1,60,1,4,263,1,0
1,35,0,0,512.3292,1,0
1,58,0,1,512.3292,1,0
3,15,0,0,7225,1,0
3,45,0,0,7225,1,0
3,29881,0,0,7225,1,0
3,22,0,0,7725,1,0
3,18,0,0,7775,0,0
3,18,0,0,7775,1,0
3,22,0,0,7775,1,0
3,25,0,0,7775,0,0
3,28,0,0,7775,0,0
3,38,4,2,7775,0,0
3,23,0,0,7925,0,0
3,26,0,0,7925,1,0
3,27,0,0,7925,1,0
3,29,0,0,7925,0,0
3,25,1,0,7925,0,0
3,27,1,0,7925,0,0
3,17,4,2,7925,1,0
3,40,1,0,9475,0,0
3,20,1,0,9825,0,0
3,21,1,0,9825,0,0
3,5,0,0,12475,1,0
3,30,0,0,12475,1,0
3,27,0,1,12475,1,0
3,3,1,1,13775,0,0
3,26,0,2,13775,0,0
3,31,1,1,20525,1,0
3,0.1667,1,2,20575,1,0
3,33,1,2,20575,1,0
3,3,3,1,21075,0,0
3,8,3,1,21075,0,0
3,29,0,4,21075,0,0
3,26,1,1,22025,1,0
3,4,0,2,22025,1,0
3,39,0,5,29125,0,0
3,2,4,2,31275,0,0
3,6,4,2,31275,0,0
3,9,4,2,31275,0,0
3,11,4,2,31275,0,0
3,39,1,5,31275,0,0
3,9,2,2,34375,0,0
3,21,2,2,34375,0,0
3,48,1,3,34375,0,0
1,47,1,0,61175,1,0
1,35,1,0,83475,1,0
1,30,0,0,106425,1,0
1,48,1,0,106425,1,0
1,23,1,0,113275,1,0
1,31,1,0,113275,1,0
1,38,0,0,227525,1,0
1,42,0,0,227525,1,0
1,18,1,0,227525,1,0
1,36,0,0,262375,1,0
1,45,0,0,262375,1,0
1,18,2,2,262375,1,0
1,21,2,2,262375,1,0
1,48,1,3,262375,1,0
3,19,0,0,0,0,1
3,25,0,0,0,1,1
3,36,0,0,0,0,1
1,38,0,0,0,0,1
1,39,0,0,0,0,1
1,40,0,0,0,0,1
3,49,0,0,0,0,1
1,49,0,0,0,1,1
1,29881,0,0,0,0,1
1,29881,0,0,0,0,1
1,29881,0,0,0,0,1
2,29881,0,0,0,0,1
2,29881,0,0,0,0,1
2,29881,0,0,0,0,1
2,29881,0,0,0,0,1
2,29881,0,0,0,0,1
2,29881,0,0,0,0,1
3,9,0,1,3.1708,1,1
3,20,0,0,4.0125,0,1
1,33,0,0,5,0,1
3,61,0,0,6.2375,0,1
3,34.5,0,0,6.4375,0,1
3,29881,0,0,6.4375,0,1
3,29881,1,0,6.4375,0,1
3,43,0,0,6.45,0,1
3,34,0,0,6.4958,0,1
3,18,1,0,6.4958,0,1
3,21,1,0,6.4958,0,1
3,19,0,0,6.75,0,1
3,29881,0,0,6.8583,0,1
3,29881,0,0,6.95,0,1
3,29881,0,0,7,0,1
3,29,1,0,7.0458,0,1
3,20,0,0,7.05,0,1
3,23,0,0,7.05,0,1
3,24,0,0,7.05,0,1
3,25,0,0,7.05,0,1
3,25,0,0,7.05,0,1
3,35,0,0,7.05,0,1
3,38,0,0,7.05,0,1
3,29881,0,0,7.05,0,1
3,29881,0,0,7.05,1,1
3,51,0,0,7.0542,0,1
3,17,1,0,7.0542,0,1
3,24,0,0,7.1417,1,1
3,18.5,0,0,7.2292,0,1
3,20,0,0,7.2292,1,1
3,22,0,0,7.2292,0,1
3,23.5,0,0,7.2292,0,1
3,25,0,0,7.2292,1,1
3,28.5,0,0,7.2292,0,1
3,30,0,0,7.2292,0,1
3,29881,0,0,7.2292,0,1
3,29881,0,0,7.2292,0,1
3,29881,0,0,7.2292,0,1
3,29881,0,0,7.2292,0,1
3,29881,0,0,7.2292,0,1
3,29881,0,0,7.2292,0,1
3,29881,0,0,7.2292,0,1
3,29881,0,0,7.2292,0,1
3,29881,0,0,7.2292,0,1
3,29881,0,0,7.2292,1,1
3,15,1,1,7.2292,0,1
3,17,1,1,7.2292,0,1
3,39,0,2,7.2292,0,1
3,20.5,0,0,7.25,0,1
3,21,0,0,7.25,0,1
3,22,0,0,7.25,0,1
3,22,0,0,7.25,0,1
3,24,0,0,7.25,0,1
3,25,0,0,7.25,0,1
3,28,0,0,7.25,0,1
3,30,0,0,7.25,0,1
3,36,0,0,7.25,0,1
3,38.5,0,0,7.25,0,1
3,47,0,0,7.25,0,1
3,59,0,0,7.25,0,1
3,29881,0,0,7.25,0,1
3,29881,0,0,7.25,0,1
3,29881,0,0,7.25,0,1
3,29881,0,0,7.25,0,1
3,22,1,0,7.25,0,1
3,29881,0,0,7.3125,0,1
3,24,0,0,7.4958,0,1
3,36,0,0,7.4958,0,1
3,22,0,0,7.5208,0,1
3,24,0,0,7.55,1,1
3,42,0,0,7.55,0,1
3,29881,0,0,7.55,0,1
3,29881,0,0,7.55,0,1
3,29881,0,0,7.55,0,1
3,29881,0,0,7.55,0,1
3,32,0,0,7.5792,1,1
3,19,0,0,7.65,0,1
3,25,0,0,7.65,0,1
3,25,0,0,7.65,1,1
3,42,0,0,7.65,0,1
3,29881,0,0,7.7292,0,1
3,21,0,0,7.7333,0,1
3,31,0,0,7.7333,0,1
3,29881,0,0,7.7333,0,1
3,29881,0,0,7.7375,0,1
3,25,0,0,7.7417,0,1
3,18,0,0,7.75,0,1
3,18,0,0,7.75,0,1
3,21,0,0,7.75,0,1
3,29,0,0,7.75,1,1
3,31,0,0,7.75,0,1
3,32,0,0,7.75,0,1
3,40.5,0,0,7.75,0,1
3,51,0,0,7.75,0,1
3,65,0,0,7.75,0,1
3,70.5,0,0,7.75,0,1
3,29881,0,0,7.75,0,1
3,29881,0,0,7.75,0,1
3,29881,0,0,7.75,0,1
3,29881,0,0,7.75,0,1
3,29881,0,0,7.75,0,1
3,29881,0,0,7.75,0,1
3,29881,0,0,7.75,0,1
3,29881,0,0,7.75,0,1
3,29881,0,0,7.75,0,1
3,29881,0,0,7.75,0,1
3,29881,0,0,7.75,0,1
3,29881,0,0,7.75,0,1
3,29881,0,0,7.75,0,1
3,29881,0,0,7.75,0,1
3,29881,0,0,7.75,0,1
3,29881,0,0,7.75,1,1
3,29881,0,0,7.75,1,1
3,29881,0,0,7.75,1,1
3,29881,0,0,7.75,1,1
3,29881,1,0,7.75,0,1
3,29881,1,0,7.75,0,1
3,18,0,0,7.7958,0,1
3,21,0,0,7.7958,1,1
3,21,0,0,7.7958,1,1
3,22,0,0,7.7958,0,1
3,22,0,0,7.7958,0,1
3,23,0,0,7.7958,1,1
3,24,0,0,7.7958,0,1
3,25,0,0,7.7958,1,1
3,27,0,0,7.7958,1,1
3,28,0,0,7.7958,0,1
3,21,0,0,7.8,0,1
3,21,0,0,7.8208,1,1
3,34.5,0,0,7.8292,0,1
3,29881,0,0,7.8292,0,1
3,41,0,0,7.85,0,1
3,20,0,0,7.8542,0,1
3,20,0,0,7.8542,0,1
3,20,0,0,7.8542,0,1
3,21,0,0,7.8542,0,1
3,21,0,0,7.8542,0,1
3,23,0,0,7.8542,0,1
3,24,0,0,7.8542,0,1
3,27,0,0,7.8542,0,1
3,28,0,0,7.8542,0,1
3,29,0,0,7.8542,0,1
3,32,0,0,7.8542,1,1
3,33,0,0,7.8542,0,1
3,48,0,0,7.8542,0,1
3,26,1,0,7.8542,0,1
3,18,1,1,7.8542,0,1
3,26,0,0,7.8792,0,1
3,29881,0,0,7.8792,0,1
3,29881,0,0,7.8792,0,1
3,26,0,0,7.8875,0,1
3,29881,0,0,7.8875,1,1
3,17,0,0,7.8958,0,1
3,19,0,0,7.8958,0,1
3,19,0,0,7.8958,0,1
3,19,0,0,7.8958,0,1
3,21,0,0,7.8958,0,1
3,22,0,0,7.8958,0,1
3,22,0,0,7.8958,0,1
3,23,0,0,7.8958,0,1
3,24,0,0,7.8958,0,1
3,25,0,0,7.8958,0,1
3,25,0,0,7.8958,0,1
3,26,0,0,7.8958,0,1
3,26,0,0,7.8958,0,1
3,26,0,0,7.8958,0,1
